ADM0_CODE,ADM0_NAME,areaHa,mean
41,Bulgaria,1.1111097030884387E7,6.144724815306107
186,Norway,3.222264772045802E7,16.52922864164946
236,Sweden,4.4650961338309094E7,13.521164603298287
147,Lithuania,6464487.732557937,8.466286514661592
140,Latvia,6424542.31526962,11.160321157699766
119,Ireland,6952286.359153488,15.895032506772628
114,Iceland,1.018971440689602E7,
256,U.K. of Great Britain and Northern Ireland,2.432597656165418E7,11.760744054197115
84,Finland,3.347448126984447E7,16.036030141403355
78,Estonia,4520054.192295528,12.38706736581621
69,Denmark,4424826.53089501,11.127010590791867
241,The former Yugoslav Republic of Macedonia,2538752.090909701,3.8381284316300377
62,Croatia,5646322.103857141,7.411535465789853
156,Malta,31598.455212656885,1.4040047855928468
213,San Marino,5992.417153511561,5.568429149663311
224,Slovenia,2026997.8612887675,10.309241465375145
97,Greece,1.3243848806919191E7,4.096744959188391
122,Italy,3.01143661624468E7,5.622007335378551
199,Portugal,8866299.447236713,4.219181538219476
229,Spain,5.051956003399184E7,2.5066599690900198
34,Bosnia and Herzegovina,5104159.888501327,9.33503498695744
7,Andorra,47384.02034349461,8.138271604938272
3,Albania,2864389.5273047118,4.367378302894198
166,Monaco,841.7048567871996,5.0
177,Netherlands,3506561.8419825165,13.96047574231021
148,Luxembourg,261195.73861256076,9.836753293731057
146,Liechtenstein,15053.518952041719,17.84093391894922
85,France,5.4737537594584405E7,6.908402590852217
93,Germany,3.559335863484174E7,8.959327733601548
237,Switzerland,4114819.353208353,9.969953180313563
27,Belgium,3056071.2235949473,8.26017873726281
18,Austria,8372697.550304478,7.479148973885709
17,Australia,5.686095716671312E8,2.5102877942173136
189,Palau,45277.92522242282,
46,Canada,1.630433374060442E8,9.938569246947313
46,Canada,4.249407754431912E7,15.55298025201184
46,Canada,1.4716402101466425E7,
170,Mozambique,7.898756636911367E7,8.977592797129093
160,Mauritius,201955.79145943763,
152,Malawi,1.1916380386958119E7,4.573991673502201
205,Rwanda,2550204.0052894196,9.270583137177338
226,Somalia,6.352751508620481E7,2.450583121580129
270,Zambia,7.538785862518169E7,6.073978254671463
133,Kenya,5.849443995062296E7,8.389416081946697
150,Madagascar,5.905909344025929E7,5.68246925195442
220,Seychelles,50142.65760129992,
257,United Republic of Tanzania,9.436309226930924E7,4.703203369997711
253,Uganda,2.425760014587627E7,13.180531779648222
271,Zimbabwe,3.918433080254385E7,2.6239271356567024
79,Ethiopia,1.1340119992169148E8,8.003086379703932
77,Eritrea,1.2119131236956222E7,2.454230783912826
70,Djibouti,2175507.977525058,
58,Comoros,165811.68997225963,
43,Burundi,2697645.5489813583,10.240806556898548
89,Gabon,2.652053972758315E7,10.644954458293384
76,Equatorial Guinea,2712085.9893643064,10.0
50,Chad,1.2692869159458677E8,3.5461582600993973
214,Sao Tome and Principe,99533.55898951883,
59,Congo,3.421199790094176E7,7.760894132650992
68,Democratic Republic of the Congo,2.3393591338756606E8,10.582674742555026
45,Cameroon,4.6738027827388026E7,4.051128310487194
49,Central African Republic,6.222572984992438E7,8.415824237352442
8,Angola,1.2514690730610271E8,4.766266561931389
169,Morocco,4.143432088480359E7,1.6473508135250128
145,Libya,1.623903206137921E8,1.2792314299379723
248,Tunisia,1.5521222069168247E7,1.6671752827436361
40765,Egypt,9.839306984686735E7,2.1581180332457066
4,Algeria,2.3121837456547642E8,2.770018664923917
172,Namibia,8.261046116967545E7,1.386438901632108
235,Swaziland,1732068.1882519855,9.790836779009314
142,Lesotho,3049043.4471933437,2.3262183815339696
227,South Africa,1.2217477226349914E8,3.1596632989742233
35,Botswana,5.797391417216544E7,1.9286752267561351
243,Togo,5700432.304457625,4.094082589022406
221,Sierra Leone,7258426.952112571,10.930664453757146
217,Senegal,1.9691836237252682E7,1.3553751925097752
182,Nigeria,9.127021237203276E7,2.2000091554748553
181,Niger,1.1864024837407553E8,1.1013797509197087
159,Mauritania,1.041491966937342E8,1.1495499554049458
155,Mali,1.2554983097123848E8,1.7730656939972662
144,Liberia,9651742.728688128,7.950463276569155
105,Guinea-Bissau,3086013.4038674114,7.269430102436351
90,Gambia,1124454.558361495,1.7216492784026496
106,Guinea,2.440056207173036E7,6.127781435537929
94,Ghana,2.398499310406244E7,3.9881999476573595
47,Cape Verde,407042.87507616845,
66,C�te d'Ivoire,3.2312821810647786E7,6.006608128604976
42,Burkina Faso,2.7434002919138055E7,1.6236344615921259
29,Benin,1.1572006000516739E7,3.719146683407305
234,Svalbard and Jan Mayen Islands,6293135.407609756,
151,Madeira Islands,80319.26766282883,
74578,Azores Islands,232125.97862902711,
104,Guernsey,7921.8046279555365,15.532730673316708
128,Jersey,11962.699834280156,13.335858758998972
38,British Indian Ocean Territory,4970.615338116075,
120,Isle of Man,57023.75379972808,18.6038665881211
110,Holy See,49.69308550446188,
98,Greenland,2.1485908065622148E8,
268,Western Sahara,2.6919272593009945E7,
91,Gaza Strip,36274.58985575108,1.0607786466566975
267,West Bank,7982.132873349244,1.2566232380995106
267,West Bank,578653.9228616027,1.259797526872213
95,Gibraltar,571.0687831920185,3.2222222222222223
207,Saint Helena,39947.7387564477,
149,Macau,1694.0373152599045,
33364,Hong Kong,108332.54135557236,13.595774273310134
102,Abyei,997889.1048566834,1.9812244709028983
193,Paracel Islands,808.1323239400314,
218,Senkaku Islands,547.8547601808073,
216,Scarborough Reef,4446.9730194972535,
52,China/India,352892.3827521831,6.095238095238095
2,Aksai Chin,3066754.904022416,
230,Spratly Islands,148.68006554917739,
40781,Jammu and Kashmir,1.8606670052118875E7,9.264284355510169
15,Arunachal Pradesh,6806730.664968393,15.409586989131341
61013,Ilemi triangle,319252.9944413371,
40760,Hala'ib triangle,1785376.3247682822,
40762,Ma'tan al-Sarra,199535.524651636,
184,Norfolk Island,3813.6338585023104,
266,Wallis and Futuna,14211.121147006474,
87,French Polynesia,398114.663113317,
126,Japan,3.7347654757758304E7,12.564329948897425
204,Russian Federation,1.690492220210168E9,5.9866981807063295
179,New Zealand,2.700234542928503E7,12.935039804640045
17,Australia,1.718862995356489E7,8.579042308918423
17,Australia,1.8443993281568983E8,4.340614686899737
192,Papua New Guinea,4.6421994705870956E7,13.034391974856304
262,Vanuatu,1227800.0089975013,12.967249445949273
225,Solomon Islands,2838158.0827483926,
83,Fiji,1835309.9460270358,
157,Marshall Islands,26910.448499918188,
173,Nauru,2178.496383381683,
163,Micronesia (Federated States of),74322.83286308091,
135,Kiribati,102471.14705261272,
212,Samoa,284588.4228324808,
245,Tonga,70185.3844996817,
252,Tuvalu,4772.279876694118,
46,Canada,2841750.7651495286,
46,Canada,3.803606197177581E7,13.01142873053772
46,Canada,1.9709724859952027E8,8.694401593066383
46,Canada,2.336447122459359E8,2.2276182593812113
