"","BIOME_NAME","BIOME_NUM","ISO3","COUNTRY","sum"
"277","Tropical & Subtropical Grasslands, Savannas & Shrublands",7,"BWA","Botswana",1792481.65276321
"278","Tropical & Subtropical Grasslands, Savannas & Shrublands",7,"LSO","Lesotho",717383.32375067
"279","Montane Grasslands & Shrublands",10,"LSO","Lesotho",2024303.33820497
"280","Deserts & Xeric Shrublands",13,"NAM","Namibia",5887.07215614032
"281","Tropical & Subtropical Grasslands, Savannas & Shrublands",7,"NAM","Namibia",5147064.25963862
"282","Tropical & Subtropical Moist Broadleaf Forests",1,"SWZ","Swaziland",267360.934000446
"283","Tropical & Subtropical Grasslands, Savannas & Shrublands",7,"SWZ","Swaziland",746507.396752603
"284","Montane Grasslands & Shrublands",10,"SWZ","Swaziland",101730.412831298
"285","Tropical & Subtropical Moist Broadleaf Forests",1,"ZAF","South Africa",1874785.5393228
"286","Tropical & Subtropical Grasslands, Savannas & Shrublands",7,"ZAF","South Africa",12450253.0783887
"287","Montane Grasslands & Shrublands",10,"ZAF","South Africa",36094496.3065605
"288","Mediterranean Forests, Woodlands & Scrub",12,"ZAF","South Africa",1798700.29563937
"289","Deserts & Xeric Shrublands",13,"ZAF","South Africa",184227.7960885
"290","Temperate Broadleaf & Mixed Forests",4,"BLR","Belarus",58587316.8605516
"291","Temperate Broadleaf & Mixed Forests",4,"HUN","Hungary",44043207.0691109
"292","Temperate Broadleaf & Mixed Forests",4,"BGR","Bulgaria",35402045.9481749
"293","Mediterranean Forests, Woodlands & Scrub",12,"BGR","Bulgaria",549.621252641198
"294","Temperate Grasslands, Savannas & Shrublands",8,"BGR","Bulgaria",243030.868799437
"295","Temperate Broadleaf & Mixed Forests",4,"CZE","Czech Republic",27030010.3192159
"296","Temperate Conifer Forests",5,"CZE","Czech Republic",9119.26743229932
"297","Temperate Broadleaf & Mixed Forests",4,"MDA","Moldova",13597614.5687889
"298","Temperate Grasslands, Savannas & Shrublands",8,"MDA","Moldova",3207682.2149312
"299","Temperate Broadleaf & Mixed Forests",4,"POL","Poland",137680267.67912
"300","Temperate Conifer Forests",5,"POL","Poland",577667.328001234
"301","Temperate Broadleaf & Mixed Forests",4,"ROU","Romania",59879943.5464812
"302","Temperate Conifer Forests",5,"ROU","Romania",422473.143307082
"303","Temperate Grasslands, Savannas & Shrublands",8,"ROU","Romania",9174534.76474814
"304","Temperate Broadleaf & Mixed Forests",4,"RUS","Russia",312553712.772419
"305","Temperate Grasslands, Savannas & Shrublands",8,"RUS","Russia",352543650.742768
"306","Temperate Conifer Forests",5,"RUS","Russia",473063.883354187
"307","Montane Grasslands & Shrublands",10,"RUS","Russia",3522.03556558248
"308","Deserts & Xeric Shrublands",13,"RUS","Russia",41350.8242320915
"309","Temperate Broadleaf & Mixed Forests",4,"SVK","Slovakia",11958082.1639546
"310","Temperate Conifer Forests",5,"SVK","Slovakia",318035.85131195
"311","Temperate Broadleaf & Mixed Forests",4,"UKR","Ukraine",145714100.319515
"312","Temperate Conifer Forests",5,"UKR","Ukraine",1652676.88816471
"313","Temperate Grasslands, Savannas & Shrublands",8,"UKR","Ukraine",97432460.6607364
"314","Temperate Broadleaf & Mixed Forests",4,"GGY","Guernsey",1151.51114940253
"315","Temperate Broadleaf & Mixed Forests",4,"IMN","Isle of Man",113432.961245832
"316","Temperate Broadleaf & Mixed Forests",4,"JEY","Jersey",82847.379378417
"317","Temperate Broadleaf & Mixed Forests",4,"BEL","Belgium",17192474.6504159
"318","Temperate Broadleaf & Mixed Forests",4,"LUX","Luxembourg",680668.459661065
"319","Temperate Broadleaf & Mixed Forests",4,"NLD","Netherlands",13605868.3002342
"320","Mediterranean Forests, Woodlands & Scrub",12,"MCO","Monaco",0
"321","Temperate Broadleaf & Mixed Forests",4,"AUT","Austria",12001266.6072009
"322","Temperate Conifer Forests",5,"AUT","Austria",47173.552285687
"323","Temperate Broadleaf & Mixed Forests",4,"CHE","Switzerland",3479234.99376422
"324","Temperate Conifer Forests",5,"CHE","Switzerland",32315.8500176995
"325","Temperate Broadleaf & Mixed Forests",4,"DEU","Germany",157597908.864166
"326","Temperate Conifer Forests",5,"DEU","Germany",377.969506390701
"327","Temperate Broadleaf & Mixed Forests",4,"FRA","France",263195732.74096
"328","Mediterranean Forests, Woodlands & Scrub",12,"FRA","France",624966.867100687
