ISO3,COUNTRY,BIOME_NAME,BIOME_NUM,sum
ATF,French Southern Territories,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
KAZ,Kazakhstan,"Temperate Grasslands, Savannas & Shrublands",8.0,2.060489137435135E11
KAZ,Kazakhstan,Montane Grasslands & Shrublands,10.0,7.700824453561582E7
KAZ,Kazakhstan,Deserts & Xeric Shrublands,13.0,1.0786998440741991E10
KAZ,Kazakhstan,Temperate Conifer Forests,5.0,1.0566333225694582E8
TJK,Tajikistan,"Temperate Grasslands, Savannas & Shrublands",8.0,1.0196982275426003E10
TJK,Tajikistan,Montane Grasslands & Shrublands,10.0,1.3114358573902184E8
TJK,Tajikistan,Deserts & Xeric Shrublands,13.0,6.375081757505915E8
TKM,Turkmenistan,"Temperate Grasslands, Savannas & Shrublands",8.0,2.6640135328879234E8
TKM,Turkmenistan,Montane Grasslands & Shrublands,10.0,3.1104796588782225E9
TKM,Turkmenistan,Deserts & Xeric Shrublands,13.0,2.1038575184616524E10
UZB,Uzbekistan,"Temperate Grasslands, Savannas & Shrublands",8.0,3.8142260173390175E10
UZB,Uzbekistan,Montane Grasslands & Shrublands,10.0,0.0
UZB,Uzbekistan,Deserts & Xeric Shrublands,13.0,1.3505049843649847E10
HKG,Hong Kong,Tropical & Subtropical Moist Broadleaf Forests,1.0,445367.73218347883
MAC,Macao,Tropical & Subtropical Moist Broadleaf Forests,1.0,9121.169799804688
TWN,Taiwan,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.0610790632220893E9
PRK,North Korea,Temperate Broadleaf & Mixed Forests,4.0,1.8811503493789032E10
KOR,South Korea,Temperate Broadleaf & Mixed Forests,4.0,1.105606188453843E10
CHN,China,Temperate Broadleaf & Mixed Forests,4.0,7.581278471003627E11
CHN,China,Temperate Conifer Forests,5.0,1.368786129493309E10
CHN,China,Montane Grasslands & Shrublands,10.0,5.745536401122826E10
CHN,China,Deserts & Xeric Shrublands,13.0,7.069193941369373E10
CHN,China,Tropical & Subtropical Moist Broadleaf Forests,1.0,8.369267497010544E10
CHN,China,"Temperate Grasslands, Savannas & Shrublands",8.0,1.2617925911681631E11
JPN,Japan,Tropical & Subtropical Moist Broadleaf Forests,1.0,5.154216955119533E7
JPN,Japan,Temperate Broadleaf & Mixed Forests,4.0,2.4997497476214302E10
JPN,Japan,Temperate Conifer Forests,5.0,3.8042952311723957E9
MNG,Mongolia,Deserts & Xeric Shrublands,13.0,3.599892470592041E7
MNG,Mongolia,Temperate Conifer Forests,5.0,2.9870892733093742E7
MNG,Mongolia,"Temperate Grasslands, Savannas & Shrublands",8.0,5.430044973601907E9
MNG,Mongolia,Montane Grasslands & Shrublands,10.0,107346.62347914751
CYP,Cyprus,"Mediterranean Forests, Woodlands & Scrub",12.0,2.560411563623165E9
LBN,Lebanon,"Mediterranean Forests, Woodlands & Scrub",12.0,1.035378498229018E9
KWT,Kuwait,Deserts & Xeric Shrublands,13.0,9.885882358457653E7
BHR,Bahrain,Deserts & Xeric Shrublands,13.0,2333193.356278483
QAT,Qatar,Deserts & Xeric Shrublands,13.0,6.65123448604564E7
ARE,United Arab Emirates,"Temperate Grasslands, Savannas & Shrublands",8.0,2566871.466234873
ARE,United Arab Emirates,Deserts & Xeric Shrublands,13.0,1.0275861800325665E8
ARM,Armenia,Temperate Broadleaf & Mixed Forests,4.0,1.5598499016839583E9
ARM,Armenia,"Temperate Grasslands, Savannas & Shrublands",8.0,2.0965845964181104E9
ARM,Armenia,Deserts & Xeric Shrublands,13.0,12782.773873123468
AZE,Azerbaijan,Temperate Broadleaf & Mixed Forests,4.0,3.6075813661254582E9
AZE,Azerbaijan,"Temperate Grasslands, Savannas & Shrublands",8.0,5.809163056429367E8
AZE,Azerbaijan,Deserts & Xeric Shrublands,13.0,8.796911464568735E9
GEO,Georgia,Temperate Broadleaf & Mixed Forests,4.0,1.7058389742926683E9
GEO,Georgia,"Temperate Grasslands, Savannas & Shrublands",8.0,3.0489048978574914E8
GEO,Georgia,Deserts & Xeric Shrublands,13.0,2.6650389558437884E8
ISR,Israel,Deserts & Xeric Shrublands,13.0,1.1175233179572349E9
ISR,Israel,"Temperate Grasslands, Savannas & Shrublands",8.0,1.8988698015205175E7
ISR,Israel,"Mediterranean Forests, Woodlands & Scrub",12.0,3.0164551800573087E9
IRQ,Iraq,Temperate Broadleaf & Mixed Forests,4.0,5.883681930193023E9
IRQ,Iraq,"Temperate Grasslands, Savannas & Shrublands",8.0,1.824399607440536E10
IRQ,Iraq,"Mediterranean Forests, Woodlands & Scrub",12.0,9.383680034452832E8
IRQ,Iraq,Deserts & Xeric Shrublands,13.0,3.2390894310862473E10
JOR,Jordan,"Temperate Grasslands, Savannas & Shrublands",8.0,1.0294523975777482E9
JOR,Jordan,"Mediterranean Forests, Woodlands & Scrub",12.0,1.170795604856872E9
JOR,Jordan,Deserts & Xeric Shrublands,13.0,3.7605750369773954E8
KGZ,Kyrgyzstan,"Temperate Grasslands, Savannas & Shrublands",8.0,1.0625036652880362E10
KGZ,Kyrgyzstan,Montane Grasslands & Shrublands,10.0,3.2316030206361985E8
KGZ,Kyrgyzstan,Temperate Conifer Forests,5.0,2.893398863870341E8
KGZ,Kyrgyzstan,Deserts & Xeric Shrublands,13.0,2.658096103040638E9
OMN,Oman,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
OMN,Oman,Deserts & Xeric Shrublands,13.0,2.6657171571602377E8
OMN,Oman,"Temperate Grasslands, Savannas & Shrublands",8.0,3.5699011692081705E7
PSE,Palestina,"Mediterranean Forests, Woodlands & Scrub",12.0,6.48369454975896E8
PSE,Palestina,Deserts & Xeric Shrublands,13.0,1.053647773242451E8
SAU,Saudi Arabia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.8577466822068878E7
SAU,Saudi Arabia,Deserts & Xeric Shrublands,13.0,1.2962454151298855E10
SAU,Saudi Arabia,"Mediterranean Forests, Woodlands & Scrub",12.0,58457.09915819355
SYR,Syria,"Temperate Grasslands, Savannas & Shrublands",8.0,2.023257462425979E10
SYR,Syria,"Mediterranean Forests, Woodlands & Scrub",12.0,2.380736264568038E10
SYR,Syria,Deserts & Xeric Shrublands,13.0,1.5837620617001553E9
TUR,Turkey,Temperate Broadleaf & Mixed Forests,4.0,7.719282249359071E10
TUR,Turkey,Temperate Conifer Forests,5.0,1.6036729920337255E10
TUR,Turkey,"Temperate Grasslands, Savannas & Shrublands",8.0,2.583475469211551E10
TUR,Turkey,"Mediterranean Forests, Woodlands & Scrub",12.0,6.2464361330424255E10
YEM,Yemen,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,4.938293965762332E8
YEM,Yemen,Deserts & Xeric Shrublands,13.0,5.44297125965393E9
IOT,British Indian Ocean Territory,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MDV,Maldives,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
AFG,Afghanistan,Montane Grasslands & Shrublands,10.0,1.4417250319962177E9
AFG,Afghanistan,Deserts & Xeric Shrublands,13.0,2.8475174082789944E10
AFG,Afghanistan,Temperate Conifer Forests,5.0,2.3610735101750347E8
AFG,Afghanistan,"Temperate Grasslands, Savannas & Shrublands",8.0,3.2454584853507727E7
BGD,Bangladesh,Tropical & Subtropical Moist Broadleaf Forests,1.0,5.561861206439396E10
BGD,Bangladesh,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.558688980741764E7
BTN,Bhutan,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.369283541803649E7
BTN,Bhutan,Tropical & Subtropical Coniferous Forests,3.0,3968486.2286843695
BTN,Bhutan,Temperate Broadleaf & Mixed Forests,4.0,7.886270378203724E7
BTN,Bhutan,Temperate Conifer Forests,5.0,342117.1052102481
BTN,Bhutan,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,297576.5985782399
BTN,Bhutan,Montane Grasslands & Shrublands,10.0,106232.6685180664
IND,India,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.5778631825378937E11
IND,India,Tropical & Subtropical Dry Broadleaf Forests,2.0,4.589875498250343E11
IND,India,Deserts & Xeric Shrublands,13.0,1.8839750602904153E11
IND,India,Tropical & Subtropical Coniferous Forests,3.0,2.3397303863586206E9
IND,India,Temperate Broadleaf & Mixed Forests,4.0,2.899415326387783E9
IND,India,Temperate Conifer Forests,5.0,9.090867159178422E7
IND,India,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,4.805886664395126E9
IND,India,Montane Grasslands & Shrublands,10.0,1.8550474457669753E8
IRN,Iran,Temperate Broadleaf & Mixed Forests,4.0,7.710697059341881E10
IRN,Iran,Temperate Conifer Forests,5.0,4.487565519678606E9
IRN,Iran,"Temperate Grasslands, Savannas & Shrublands",8.0,1.2756244914248684E10
IRN,Iran,Deserts & Xeric Shrublands,13.0,4.076472693769847E10
IRN,Iran,Montane Grasslands & Shrublands,10.0,3.9211629845173135E9
LKA,Sri Lanka,Tropical & Subtropical Moist Broadleaf Forests,1.0,7225620.049357575
LKA,Sri Lanka,Tropical & Subtropical Dry Broadleaf Forests,2.0,8.241075315151979E8
LKA,Sri Lanka,Deserts & Xeric Shrublands,13.0,6.508370356253616E7
NPL,Nepal,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.66475009219286E9
NPL,Nepal,Tropical & Subtropical Coniferous Forests,3.0,7.952117493225218E8
NPL,Nepal,Temperate Broadleaf & Mixed Forests,4.0,9.946195037273022E8
NPL,Nepal,Temperate Conifer Forests,5.0,1.5607953446230876E8
NPL,Nepal,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.1817676354447458E10
NPL,Nepal,Montane Grasslands & Shrublands,10.0,1.0903063029966587E7
PAK,Pakistan,Tropical & Subtropical Moist Broadleaf Forests,1.0,6510.351013183594
PAK,Pakistan,Temperate Conifer Forests,5.0,6.936430676081389E9
PAK,Pakistan,Montane Grasslands & Shrublands,10.0,6.038551315247452E8
PAK,Pakistan,Deserts & Xeric Shrublands,13.0,7.194946084388289E10
PAK,Pakistan,Tropical & Subtropical Coniferous Forests,3.0,9.428687966802129E8
PAK,Pakistan,Temperate Broadleaf & Mixed Forests,4.0,2.288722638992128E8
CXR,Christmas Island,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
CCK,Cocos Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
TLS,East Timor,Tropical & Subtropical Dry Broadleaf Forests,2.0,4.574872586722044E8
BRN,Brunei,Tropical & Subtropical Moist Broadleaf Forests,1.0,1946726.1911925073
SGP,Singapore,Tropical & Subtropical Moist Broadleaf Forests,1.0,1253482.3503774605
S--,Spratly islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
P--,Paracel Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
IDN,Indonesia,Tropical & Subtropical Moist Broadleaf Forests,1.0,6.132546174246199E10
IDN,Indonesia,Tropical & Subtropical Dry Broadleaf Forests,2.0,6.022456767471371E9
IDN,Indonesia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.5504912768962377E8
IDN,Indonesia,Montane Grasslands & Shrublands,10.0,27651.026916503906
IDN,Indonesia,Tropical & Subtropical Coniferous Forests,3.0,4367025.24342424
KHM,Cambodia,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.037196962053818E10
KHM,Cambodia,Tropical & Subtropical Dry Broadleaf Forests,2.0,3.272742722794374E10
LAO,Laos,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.688932815983907E9
LAO,Laos,Tropical & Subtropical Dry Broadleaf Forests,2.0,7.813709359504944E9
MMR,Myanmar,Tropical & Subtropical Moist Broadleaf Forests,1.0,8.24215752490105E10
MMR,Myanmar,Tropical & Subtropical Coniferous Forests,3.0,80124.27792394301
MMR,Myanmar,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.7922996105979168E10
MMR,Myanmar,Temperate Broadleaf & Mixed Forests,4.0,2155457.977354521
MMR,Myanmar,Temperate Conifer Forests,5.0,858985.4581897211
MMR,Myanmar,Montane Grasslands & Shrublands,10.0,3166.4640502929688
MYS,Malaysia,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.273301825458648E9
MYS,Malaysia,Montane Grasslands & Shrublands,10.0,0.0
MYS,Malaysia,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MYS,Malaysia,Montane Grasslands & Shrublands,10.0,0.0
PHL,Philippines,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.9565630479575188E10
PHL,Philippines,Tropical & Subtropical Coniferous Forests,3.0,9.65993793178742E7
THA,Thailand,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.079078934567999E10
THA,Thailand,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.2026638891672247E11
VNM,Vietnam,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.310772845232316E10
VNM,Vietnam,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.4125817439838161E10
GNQ,Equatorial Guinea,Tropical & Subtropical Moist Broadleaf Forests,1.0,9828.719665527344
STP,Sao Tome and Principe,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
AGO,Angola,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
AGO,Angola,Tropical & Subtropical Dry Broadleaf Forests,2.0,1587260.1067648495
AGO,Angola,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.765813801819411E10
AGO,Angola,Montane Grasslands & Shrublands,10.0,1.607725354423615E9
AGO,Angola,Deserts & Xeric Shrublands,13.0,1.2661407115449913E8
COD,Democratic Republic of the Congo,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.048791320847386E9
COD,Democratic Republic of the Congo,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.9509598956226513E10
COD,Democratic Republic of the Congo,Montane Grasslands & Shrublands,10.0,0.0
CAF,Central African Republic,Tropical & Subtropical Moist Broadleaf Forests,1.0,5.559852239099144E7
CAF,Central African Republic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.9816895782402241E9
COG,Republic of Congo,Tropical & Subtropical Moist Broadleaf Forests,1.0,5532029.147051643
COG,Republic of Congo,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.2439909576097813E9
CMR,Cameroon,Tropical & Subtropical Moist Broadleaf Forests,1.0,7.931085732994556E8
CMR,Cameroon,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.9717138012863564E10
GAB,Gabon,Tropical & Subtropical Moist Broadleaf Forests,1.0,405512.96923828125
GAB,Gabon,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,7138719.55279541
TCD,Chad,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.776955953190958E10
TCD,Chad,Deserts & Xeric Shrublands,13.0,0.0
COM,Comoros,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MYT,Mayotte,Tropical & Subtropical Moist Broadleaf Forests,1.0,4361.735534667969
MUS,Mauritius,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
REU,Reunion,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
DJI,Djibouti,Deserts & Xeric Shrublands,13.0,0.0
BDI,Burundi,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.253472556763349E9
BDI,Burundi,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,7.223708496897566E8
ERI,Eritrea,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.0504799463920355E8
ERI,Eritrea,Montane Grasslands & Shrublands,10.0,2.405727465701702E9
ERI,Eritrea,Deserts & Xeric Shrublands,13.0,6748145.852513213
ETH,Ethiopia,Tropical & Subtropical Moist Broadleaf Forests,1.0,6.688191125561921E9
ETH,Ethiopia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,3.548699308512243E10
ETH,Ethiopia,Montane Grasslands & Shrublands,10.0,1.0178191094342943E11
ETH,Ethiopia,Deserts & Xeric Shrublands,13.0,3.640965177521795E9
KEN,Kenya,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.0434868334906685E10
KEN,Kenya,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,3.4606575240918724E10
KEN,Kenya,Tropical & Subtropical Moist Broadleaf Forests,1.0,1304520.1041355503
KEN,Kenya,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1304520.1041355503
KEN,Kenya,Montane Grasslands & Shrublands,10.0,9.305096318000968E7
MDG,Madagascar,Tropical & Subtropical Moist Broadleaf Forests,1.0,9.803095079248117E9
MDG,Madagascar,Tropical & Subtropical Dry Broadleaf Forests,2.0,5.421049087495295E9
MDG,Madagascar,Montane Grasslands & Shrublands,10.0,2.2466773476976663E8
MDG,Madagascar,Deserts & Xeric Shrublands,13.0,1.8499657260001945E9
MWI,Malawi,Tropical & Subtropical Moist Broadleaf Forests,1.0,3206357.6354540046
MWI,Malawi,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.2095074505109E10
MWI,Malawi,Montane Grasslands & Shrublands,10.0,8.747296986993547E7
MOZ,Mozambique,Tropical & Subtropical Moist Broadleaf Forests,1.0,5.982405591151191E9
MOZ,Mozambique,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,3.0201882013923958E10
MOZ,Mozambique,Montane Grasslands & Shrublands,10.0,4.9710771472865164E8
RWA,Rwanda,Tropical & Subtropical Moist Broadleaf Forests,1.0,6.070507425083818E9
RWA,Rwanda,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.670969936297759E9
RWA,Rwanda,Montane Grasslands & Shrublands,10.0,232722.09029253793
SYC,Seychelles,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
SYC,Seychelles,Deserts & Xeric Shrublands,13.0,0.0
SOM,Somalia,Tropical & Subtropical Moist Broadleaf Forests,1.0,6.019305178728871E9
SOM,Somalia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.460763944339755E9
SOM,Somalia,Deserts & Xeric Shrublands,13.0,1.1172128314080101E8
ATF,French Southern Territories,Deserts & Xeric Shrublands,13.0,0.0
TZA,Tanzania,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.568869164987232E9
TZA,Tanzania,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.4320225477784006E11
TZA,Tanzania,Montane Grasslands & Shrublands,10.0,2.1358645618792489E9
UGA,Uganda,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.301375794878308E9
UGA,Uganda,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,4.807982251948039E10
UGA,Uganda,Montane Grasslands & Shrublands,10.0,65368.79514686734
ZMB,Zambia,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.3063626527878201E8
ZMB,Zambia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,3.967033759181907E10
ZMB,Zambia,Montane Grasslands & Shrublands,10.0,902742.1939967733
ZWE,Zimbabwe,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.6700965368600164E7
ZWE,Zimbabwe,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.734451580743967E10
ZWE,Zimbabwe,Montane Grasslands & Shrublands,10.0,8.459183040449679E8
ZWE,Zimbabwe,Deserts & Xeric Shrublands,13.0,0.0
CPV,Cape Verde,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
BFA,Burkina Faso,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,4.23468687806354E10
GMB,Gambia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.722036504289007E9
GNB,Guinea-Bissau,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,3.633932904006766E8
SEN,Senegal,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,3.405914341540757E10
BEN,Benin,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.710796329028655E7
BEN,Benin,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.6458817830466175E10
CIV,Côte d'Ivoire,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.3673706803637843E9
CIV,Côte d'Ivoire,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,9.464618500957191E9
GHA,Ghana,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.3350605060628977E9
GHA,Ghana,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.638279026727305E10
